fold,h,order,seasonal_order,mape_val,aicc,bic,lb_pvalue,RMSE,MAE,MAPE,sMAPE,RegionName
34,6,"(1, 2, 0)","(0, 0, 0, 12)",1.6935784245091214,3754.8284531277354,3761.5518020668205,2.0060444018294256e-13,17504.28838542366,14624.71507484004,2.2202662946547087,2.255911420025103,"Los Angeles, CA"
34,12,"(1, 2, 0)","(0, 0, 0, 12)",1.6935784245091214,3754.8284531277354,3761.5518020668205,2.0060444018294256e-13,25611.364520090017,23148.227627521905,3.467917664820392,3.5428066086313637,"Los Angeles, CA"
35,3,"(2, 2, 2)","(1, 1, 0, 12)",9.657530015096238,3416.6615927876683,3435.975494059179,6.935886893820509e-27,4045.6734899821245,3105.201624900956,0.4669643252061256,0.46881656973948094,"Los Angeles, CA"
35,6,"(2, 2, 2)","(1, 1, 0, 12)",9.657530015096238,3416.6615927876683,3435.975494059179,6.935886893820509e-27,19897.118988832928,14668.500462054255,2.186089143015435,2.2310023566443005,"Los Angeles, CA"
35,12,"(2, 2, 2)","(1, 1, 0, 12)",9.657530015096238,3416.6615927876683,3435.975494059179,6.935886893820509e-27,39878.101947629155,33622.113872311485,4.991302027845668,5.17296281118069,"Los Angeles, CA"
36,3,"(0, 2, 2)","(1, 0, 1, 12)",2.155856752554593,3539.7737625929813,3556.262782990091,1.5942095723418142e-12,3408.3929700798494,2984.1643883485813,0.4441444554217505,0.4428629979218561,"Los Angeles, CA"
36,6,"(0, 2, 2)","(1, 0, 1, 12)",2.155856752554593,3539.7737625929813,3556.262782990091,1.5942095723418142e-12,10776.667797246704,8436.70011281092,1.2567370301336054,1.2439907209945429,"Los Angeles, CA"
36,12,"(0, 2, 2)","(1, 0, 1, 12)",2.155856752554593,3539.7737625929813,3556.262782990091,1.5942095723418142e-12,15665.983706707375,12612.549032078192,1.8583379331675582,1.831992796167333,"Los Angeles, CA"
37,3,"(2, 2, 1)","(1, 0, 1, 12)",2.3608305015248563,3681.8582311134733,3701.7070592822392,9.575484689437822e-18,3858.6293597038402,2839.8744765279894,0.4236560134358019,0.42200434152761823,"Los Angeles, CA"
37,6,"(2, 2, 1)","(1, 0, 1, 12)",2.3608305015248563,3681.8582311134733,3701.7070592822392,9.575484689437822e-18,5009.149697135645,4121.585174059728,0.6131281638188462,0.6105408985754007,"Los Angeles, CA"
37,12,"(2, 2, 1)","(1, 0, 1, 12)",2.3608305015248563,3681.8582311134733,3701.7070592822392,9.575484689437822e-18,25182.05354185876,18651.83849994029,2.572958677809127,2.630722906249192,"Los Angeles, CA"
38,3,"(2, 2, 1)","(0, 0, 1, 12)",2.311651232632347,3736.7057507724558,3753.3650681916647,7.535180352698452e-18,15463.331865985852,12823.251945986916,1.883899261035352,1.9099362050076234,"Los Angeles, CA"
38,6,"(2, 2, 1)","(0, 0, 1, 12)",2.311651232632347,3736.7057507724558,3753.3650681916647,7.535180352698452e-18,39043.99764223623,32332.381604915834,4.569164476600643,4.72446271892169,"Los Angeles, CA"
38,12,"(2, 2, 1)","(0, 0, 1, 12)",2.311651232632347,3736.7057507724558,3753.3650681916647,7.535180352698452e-18,66401.23054838444,58547.50246921626,7.916955282420974,8.334995270444484,"Los Angeles, CA"
39,3,"(0, 2, 1)","(1, 1, 1, 12)",0.43840609912342254,3698.1264947298087,3711.3234179445644,2.269425584701298e-28,2513.018642298787,1992.2280485206672,0.276275836317591,0.2768810206643928,"Los Angeles, CA"
39,6,"(0, 2, 1)","(1, 1, 1, 12)",0.43840609912342254,3698.1264947298087,3711.3234179445644,2.269425584701298e-28,3034.397828557017,2393.1119475382343,0.3265942519026658,0.32661219550542914,"Los Angeles, CA"
39,12,"(0, 2, 1)","(1, 1, 1, 12)",0.43840609912342254,3698.1264947298087,3711.3234179445644,2.269425584701298e-28,4169.539370683622,3599.379027353842,0.47287896209226377,0.47271856407118823,"Los Angeles, CA"
40,3,"(2, 2, 0)","(1, 1, 0, 12)",0.670149758055544,3733.398995420076,3746.655127752807,7.20080459959347e-30,4376.938390678844,3711.9744029018716,0.4998318715564393,0.4981070265980276,"Los Angeles, CA"
40,6,"(2, 2, 0)","(1, 1, 0, 12)",0.670149758055544,3733.398995420076,3746.655127752807,7.20080459959347e-30,4759.041320494737,4220.673312997213,0.5617822425638669,0.5599893493023373,"Los Angeles, CA"
40,12,"(2, 2, 0)","(1, 1, 0, 12)",0.670149758055544,3733.398995420076,3746.655127752807,7.20080459959347e-30,16909.54978794395,11406.230832149575,1.4222874872069933,1.40215812881272,"Los Angeles, CA"
41,3,"(2, 2, 1)","(0, 1, 1, 12)",1.1462483271326718,3770.193589759842,3786.793615343518,7.342947786610108e-29,15844.811990536491,13543.040588066602,1.7654559672518901,1.7869217749150008,"Los Angeles, CA"
41,6,"(2, 2, 1)","(0, 1, 1, 12)",1.1462483271326718,3770.193589759842,3786.793615343518,7.342947786610108e-29,24161.382098835875,21803.46281354758,2.7796418081058647,2.8276429933881446,"Los Angeles, CA"
41,12,"(2, 2, 1)","(0, 1, 1, 12)",1.1462483271326718,3770.193589759842,3786.793615343518,7.342947786610108e-29,18236.58264802903,14346.171003377143,1.8025551898293666,1.8294955893214826,"Los Angeles, CA"
42,3,"(2, 2, 1)","(1, 0, 1, 12)",7.524330331023337,3923.013897497346,3943.2909089157392,2.204010997015368e-21,10012.86244923553,8331.380616941256,1.044814863622681,1.0370341088674007,"Los Angeles, CA"
42,6,"(2, 2, 1)","(1, 0, 1, 12)",7.524330331023337,3923.013897497346,3943.2909089157392,2.204010997015368e-21,20197.53209777362,17461.300010609364,2.149357462267937,2.1191623171886844,"Los Angeles, CA"
42,12,"(2, 2, 1)","(1, 0, 1, 12)",7.524330331023337,3923.013897497346,3943.2909089157392,2.204010997015368e-21,21476.78334090323,19861.680383492116,2.354320902946948,2.322341741249525,"Los Angeles, CA"
43,3,"(1, 2, 1)","(1, 1, 1, 12)",0.4383677293022424,3901.623599576721,3918.367499504063,2.6938975607967518e-27,9049.985983779945,7497.735287276951,0.9126809734976787,0.9187590677151599,"Los Angeles, CA"
43,6,"(1, 2, 1)","(1, 1, 1, 12)",0.4383677293022424,3901.623599576721,3918.367499504063,2.6938975607967518e-27,37384.22634941469,28272.202488782565,3.3168867619011673,3.414763885314804,"Los Angeles, CA"
43,12,"(1, 2, 1)","(1, 1, 1, 12)",0.4383677293022424,3901.623599576721,3918.367499504063,2.6938975607967518e-27,81717.67482048656,68621.91690985164,7.736496877274152,8.181425787812833,"Los Angeles, CA"
44,3,"(2, 2, 1)","(1, 1, 0, 12)",1.1631110718865245,3927.2398349624355,3944.0541627826865,8.015793825879403e-30,13006.714139306005,11097.536970780193,1.2897166549654226,1.3011490989323196,"Los Angeles, CA"
44,6,"(2, 2, 1)","(1, 1, 0, 12)",1.1631110718865245,3927.2398349624355,3944.0541627826865,8.015793825879403e-30,20000.66792782041,18078.569815880775,2.048564428485247,2.074371873291883,"Los Angeles, CA"
44,12,"(2, 2, 1)","(1, 1, 0, 12)",1.1631110718865245,3927.2398349624355,3944.0541627826865,8.015793825879403e-30,26219.017418670075,21668.995135813533,2.4478937655466932,2.432623402870836,"Los Angeles, CA"
45,3,"(0, 2, 0)","(1, 1, 0, 12)",1.5426256316426852,4138.251782954781,4145.07160791427,6.863880662291076e-14,17577.483199163285,14720.190835171496,1.6400836738449849,1.6212496058196333,"Los Angeles, CA"
45,6,"(0, 2, 0)","(1, 1, 0, 12)",1.5426256316426852,4138.251782954781,4145.07160791427,6.863880662291076e-14,55034.53406929952,43751.061550480896,4.872938506402653,4.692912462388767,"Los Angeles, CA"
45,12,"(0, 2, 0)","(1, 1, 0, 12)",1.5426256316426852,4138.251782954781,4145.07160791427,6.863880662291076e-14,153848.61049399202,123441.59672650318,14.103307592737902,12.714556862025884,"Los Angeles, CA"
46,3,"(2, 2, 1)","(0, 1, 1, 12)",7.5571484171918195,4034.0782565551103,4051.0305578616308,8.165144121681354e-32,9008.997961795005,7155.787403811584,0.7984806217402095,0.7934512295064542,"Los Angeles, CA"
46,6,"(2, 2, 1)","(0, 1, 1, 12)",7.5571484171918195,4034.0782565551103,4051.0305578616308,8.165144121681354e-32,31156.353457355526,24193.640451567364,2.730203786157033,2.669725754523412,"Los Angeles, CA"
46,12,"(2, 2, 1)","(0, 1, 1, 12)",7.5571484171918195,4034.0782565551103,4051.0305578616308,8.165144121681354e-32,93700.71823663906,75194.6441319545,8.719217447266454,8.16578048856447,"Los Angeles, CA"
47,3,"(2, 2, 1)","(0, 1, 1, 12)",1.630757265441234,4099.640965772955,4116.660863923136,2.9988824544842383e-32,8160.352102967352,6423.6710913217785,0.727360147348111,0.7231129007185546,"Los Angeles, CA"
47,6,"(2, 2, 1)","(0, 1, 1, 12)",1.630757265441234,4099.640965772955,4116.660863923136,2.9988824544842383e-32,38451.023571925274,28669.623291548767,3.3235121255704,3.22660078465823,"Los Angeles, CA"
47,12,"(2, 2, 1)","(0, 1, 1, 12)",1.630757265441234,4099.640965772955,4116.660863923136,2.9988824544842383e-32,54180.54887900323,45124.990102801756,5.22521536343316,5.034751600351757,"Los Angeles, CA"
48,3,"(2, 2, 1)","(0, 1, 1, 12)",2.414892005913846,4150.167259797646,4167.253860683239,9.131376367229058e-33,20180.119425102785,17839.806562488393,2.0779729517774643,2.0505967199277846,"Los Angeles, CA"
48,6,"(2, 2, 1)","(0, 1, 1, 12)",2.414892005913846,4150.167259797646,4167.253860683239,9.131376367229058e-33,24640.50633821747,22740.783441040414,2.6564927871073363,2.6155960789797703,"Los Angeles, CA"
48,12,"(2, 2, 1)","(0, 1, 1, 12)",2.414892005913846,4150.167259797646,4167.253860683239,9.131376367229058e-33,57872.66284333549,44102.48245108686,4.904514134476924,5.074987635668282,"Los Angeles, CA"
49,3,"(2, 2, 1)","(0, 1, 1, 12)",10.82100187668859,4205.514512918159,4222.666945620345,1.2158650127115003e-33,23408.35908178851,19978.716732352466,2.3270446183039817,2.3647562558313595,"Los Angeles, CA"
49,6,"(2, 2, 1)","(0, 1, 1, 12)",10.82100187668859,4205.514512918159,4222.666945620345,1.2158650127115003e-33,69616.77221682515,55920.82801911739,6.323643798024094,6.647332168135793,"Los Angeles, CA"
49,12,"(2, 2, 1)","(0, 1, 1, 12)",10.82100187668859,4205.514512918159,4222.666945620345,1.2158650127115003e-33,166795.1515702419,138696.40735113304,15.167088689158224,17.040103556314516,"Los Angeles, CA"
50,3,"(1, 2, 0)","(0, 1, 0, 12)",0.724662885122388,4565.806197285385,4572.843780555477,1.7949026612256718e-31,9499.428434526648,8156.78236858147,0.9128009765396751,0.9184495964587612,"Los Angeles, CA"
50,6,"(1, 2, 0)","(0, 1, 0, 12)",0.724662885122388,4565.806197285385,4572.843780555477,1.7949026612256718e-31,10856.976882563895,9615.327964680619,1.0599875789244955,1.067182113333186,"Los Angeles, CA"
50,12,"(1, 2, 0)","(0, 1, 0, 12)",0.724662885122388,4565.806197285385,4572.843780555477,1.7949026612256718e-31,28470.358728570838,20663.132729661767,2.2343000007356317,2.1959274258152917,"Los Angeles, CA"
51,3,"(2, 2, 0)","(1, 1, 0, 12)",2.127943498793111,4342.687519126729,4356.543298237564,2.3435112966283255e-33,11868.808758374276,9901.622035816466,1.0723283842915032,1.0641685271169175,"Los Angeles, CA"
51,6,"(2, 2, 0)","(1, 1, 0, 12)",2.127943498793111,4342.687519126729,4356.543298237564,2.3435112966283255e-33,33874.99712522921,27417.30956199214,2.9687922550898294,2.903207872379417,"Los Angeles, CA"
51,12,"(2, 2, 0)","(1, 1, 0, 12)",2.127943498793111,4342.687519126729,4356.543298237564,2.3435112966283255e-33,83462.77887540334,68754.44634585647,7.3387186891319915,6.967432945433265,"Los Angeles, CA"
52,3,"(2, 1, 1)","(1, 1, 1, 12)",3.0390949653433275,4397.221772109948,4418.014221830744,7.653304554414834e-19,2276.056535181062,1837.022859270374,0.19904242557875584,0.19934739441998958,"Los Angeles, CA"
52,6,"(2, 1, 1)","(1, 1, 1, 12)",3.0390949653433275,4397.221772109948,4418.014221830744,7.653304554414834e-19,6897.421668302477,5602.196294798884,0.6022858326665909,0.6050409449524333,"Los Angeles, CA"
52,12,"(2, 1, 1)","(1, 1, 1, 12)",3.0390949653433275,4397.221772109948,4418.014221830744,7.653304554414834e-19,8652.336215791207,7842.166617978267,0.829578686891146,0.8337744891133706,"Los Angeles, CA"
53,3,"(0, 1, 0)","(0, 1, 1, 12)",3.520744451714633,5135.740566641909,5142.763867358494,0.00018180326646986922,1702.7987432625102,1699.4794588292716,0.18249958069005348,0.18254726229249643,"Los Angeles, CA"
53,6,"(0, 1, 0)","(0, 1, 1, 12)",3.520744451714633,5135.740566641909,5142.763867358494,0.00018180326646986922,7443.942234244882,5850.996024680091,0.6193876281740819,0.6164272487876127,"Los Angeles, CA"
53,12,"(0, 1, 0)","(0, 1, 1, 12)",3.520744451714633,5135.740566641909,5142.763867358494,0.00018180326646986922,12631.632578458628,11025.525274208989,1.1515822121475978,1.143039449180378,"Los Angeles, CA"
54,3,"(2, 1, 0)","(1, 1, 1, 12)",1.0757723950834375,4521.360790918812,4538.849717340257,4.257676262439521e-18,6585.917773891425,5551.1412217956195,0.5851332016094258,0.5875462253966366,"Los Angeles, CA"
54,6,"(2, 1, 0)","(1, 1, 1, 12)",1.0757723950834375,4521.360790918812,4538.849717340257,4.257676262439521e-18,13873.11797681243,11894.168023806415,1.2405445031436095,1.2510620758119868,"Los Angeles, CA"
54,12,"(2, 1, 0)","(1, 1, 1, 12)",1.0757723950834375,4521.360790918812,4538.849717340257,4.257676262439521e-18,18784.176942676142,15936.10787905028,1.6607608739132744,1.6801121449533563,"Los Angeles, CA"
0,3,"(1, 1, 2)","(0, 1, 1, 12)",0.6153054962473509,1394.116218104727,1406.1988452004985,5.910918093512897e-05,1130.57210517333,1060.8536933424086,0.5670740101635598,0.5689137723464602,"Chicago, IL"
0,6,"(1, 1, 2)","(0, 1, 1, 12)",0.6153054962473509,1394.116218104727,1406.1988452004985,5.910918093512897e-05,976.7706574970471,866.8307653171554,0.46612892619182567,0.46751383131792373,"Chicago, IL"
0,12,"(1, 1, 2)","(0, 1, 1, 12)",0.6153054962473509,1394.116218104727,1406.1988452004985,5.910918093512897e-05,1951.2557891824563,1637.7841655895293,0.9112123116950046,0.9172708317742098,"Chicago, IL"
1,3,"(0, 1, 1)","(1, 0, 1, 12)",1.2597657630789028,1757.2326187647684,1767.6221606224178,0.24837280978198248,2525.8894132001155,2367.501969048559,1.290550962898086,1.2811196607375153,"Chicago, IL"
1,6,"(0, 1, 1)","(1, 0, 1, 12)",1.2597657630789028,1757.2326187647684,1767.6221606224178,0.24837280978198248,2762.955488785847,2669.6039792057177,1.4664554571863064,1.4550126212670247,"Chicago, IL"
1,12,"(0, 1, 1)","(1, 0, 1, 12)",1.2597657630789028,1757.2326187647684,1767.6221606224178,0.24837280978198248,2894.83404331086,2843.1986319278853,1.5989951804556777,1.5858293264982166,"Chicago, IL"
2,3,"(0, 1, 0)","(1, 0, 0, 12)",2.6548901068199733,1885.4686536407016,1890.8258683025167,0.14447207769088852,858.2576501667187,797.2382954356435,0.44147223344826153,0.4426085880146708,"Chicago, IL"
2,6,"(0, 1, 0)","(1, 0, 0, 12)",2.6548901068199733,1885.4686536407016,1890.8258683025167,0.14447207769088852,933.5534510655503,891.2784672361546,0.5005721670495368,0.5019560079599283,"Chicago, IL"
2,12,"(0, 1, 0)","(1, 0, 0, 12)",2.6548901068199733,1885.4686536407016,1890.8258683025167,0.14447207769088852,1575.1921996859417,1428.3805238099037,0.8258768950565406,0.8301104948160134,"Chicago, IL"
3,3,"(1, 1, 0)","(1, 0, 0, 12)",0.33467614924675126,1753.9529519457594,1761.9957483308492,0.043021813022447376,1734.421688340954,1606.9024409882647,0.9146581453026636,0.9097881580550802,"Chicago, IL"
3,6,"(1, 1, 0)","(1, 0, 0, 12)",0.33467614924675126,1753.9529519457594,1761.9957483308492,0.043021813022447376,2586.1525822675853,2408.8881692472546,1.3907471132671647,1.3796260349414864,"Chicago, IL"
3,12,"(1, 1, 0)","(1, 0, 0, 12)",0.33467614924675126,1753.9529519457594,1761.9957483308492,0.043021813022447376,2512.9815162954746,2317.8953815923355,1.3507615070452965,1.3401001094315323,"Chicago, IL"
4,3,"(1, 1, 2)","(1, 0, 1, 12)",0.6311059430541676,1731.2654354686297,1747.1149766152678,0.07140145375905302,464.85093324694736,360.7617157698939,0.21047155289524172,0.21084101853120246,"Chicago, IL"
4,6,"(1, 1, 2)","(1, 0, 1, 12)",0.6311059430541676,1731.2654354686297,1747.1149766152678,0.07140145375905302,1160.6537658208783,944.2433557610639,0.5549817290628531,0.5573266622041145,"Chicago, IL"
4,12,"(1, 1, 2)","(1, 0, 1, 12)",0.6311059430541676,1731.2654354686297,1747.1149766152678,0.07140145375905302,2692.5402252034746,2275.0408455138436,1.3407016659792947,1.3534359708250046,"Chicago, IL"
5,3,"(0, 2, 0)","(0, 0, 1, 12)",0.24050222090992046,1830.9317588078288,1836.415833202484,0.0014531856371465847,570.811192530952,434.1473000574333,0.2558554224716919,0.25642308162551253,"Chicago, IL"
5,6,"(0, 2, 0)","(0, 0, 1, 12)",0.24050222090992046,1830.9317588078288,1836.415833202484,0.0014531856371465847,2057.6370921011408,1601.5816677592375,0.9432410262488838,0.9506477166695843,"Chicago, IL"
5,12,"(0, 2, 0)","(0, 0, 1, 12)",0.24050222090992046,1830.9317588078288,1836.415833202484,0.0014531856371465847,4987.285733115013,3994.73762246435,2.3466090891848457,2.390290171841686,"Chicago, IL"
6,3,"(2, 1, 1)","(0, 0, 1, 12)",0.3081410588916011,1815.5411819620062,1829.147558284323,0.05809641824082144,595.6286192355245,566.2666364336814,0.3334595398767027,0.3340758302912972,"Chicago, IL"
6,6,"(2, 1, 1)","(0, 0, 1, 12)",0.3081410588916011,1815.5411819620062,1829.147558284323,0.05809641824082144,703.2911186380168,681.0188764169774,0.4016531079564906,0.4025154922285129,"Chicago, IL"
6,12,"(2, 1, 1)","(0, 0, 1, 12)",0.3081410588916011,1815.5411819620062,1829.147558284323,0.05809641824082144,4135.034782135798,2914.4730391447665,1.678832563405139,1.7073806806373393,"Chicago, IL"
7,3,"(1, 2, 0)","(1, 0, 1, 12)",0.8876330081639124,1881.1124891175414,1892.1634990982884,0.07838449650807466,270.56953869274344,240.07555354995807,0.14183375824768613,0.1417060780686385,"Chicago, IL"
7,6,"(1, 2, 0)","(1, 0, 1, 12)",0.8876330081639124,1881.1124891175414,1892.1634990982884,0.07838449650807466,1108.535320460783,732.1324335194464,0.42790175050777424,0.429873454790775,"Chicago, IL"
7,12,"(1, 2, 0)","(1, 0, 1, 12)",0.8876330081639124,1881.1124891175414,1892.1634990982884,0.07838449650807466,5426.872617105118,3984.7982920746435,2.2433716343817847,2.29044073110815,"Chicago, IL"
8,3,"(2, 2, 2)","(1, 0, 1, 12)",3.2879824698688656,1815.1769937804438,1834.2627739738894,0.022175350321391576,1938.7256337581525,1687.98891709223,0.9856278680372884,0.992058793223812,"Chicago, IL"
8,6,"(2, 2, 2)","(1, 0, 1, 12)",3.2879824698688656,1815.1769937804438,1834.2627739738894,0.022175350321391576,4514.837364709045,3817.5062546261665,2.188618448119543,2.222400679768563,"Chicago, IL"
8,12,"(2, 2, 2)","(1, 0, 1, 12)",3.2879824698688656,1815.1769937804438,1834.2627739738894,0.022175350321391576,10171.123479695923,8570.392834124592,4.7299036044804215,4.89042192485509,"Chicago, IL"
9,3,"(0, 2, 2)","(1, 0, 1, 12)",1.6910012592730603,1944.7719153461233,1958.6840556835077,0.0004928366830048392,247.65354763036785,182.10620428423863,0.10340488215699686,0.10350332868470223,"Chicago, IL"
9,6,"(0, 2, 2)","(1, 0, 1, 12)",1.6910012592730603,1944.7719153461233,1958.6840556835077,0.0004928366830048392,627.3563506966979,500.8846533263131,0.2790613019040819,0.27966852403082393,"Chicago, IL"
9,12,"(0, 2, 2)","(1, 0, 1, 12)",1.6910012592730603,1944.7719153461233,1958.6840556835077,0.0004928366830048392,1732.330049890619,1418.9763925050574,0.7610286081540014,0.7653099729333025,"Chicago, IL"
10,3,"(1, 2, 2)","(0, 0, 1, 12)",0.801961544970121,1896.0204751916997,1910.0555541661417,0.011719192604209148,176.4340690603728,158.86029997046958,0.08805600854698484,0.0881035957125083,"Chicago, IL"
10,6,"(1, 2, 2)","(0, 0, 1, 12)",0.801961544970121,1896.0204751916997,1910.0555541661417,0.011719192604209148,618.2214931873309,493.27345622874174,0.26690814404850843,0.2674632276316514,"Chicago, IL"
10,12,"(1, 2, 2)","(0, 0, 1, 12)",0.801961544970121,1896.0204751916997,1910.0555541661417,0.011719192604209148,632.2633302079236,531.3904452885641,0.2824407626933347,0.28288516657192964,"Chicago, IL"
11,3,"(1, 2, 0)","(1, 0, 0, 12)",2.2425077893475196,2055.227241080542,2063.8479283105103,0.045863294641074574,627.7559360570328,594.092620353486,0.3197511849050672,0.32032077589237834,"Chicago, IL"
11,6,"(1, 2, 0)","(1, 0, 0, 12)",2.2425077893475196,2055.227241080542,2063.8479283105103,0.045863294641074574,545.6287464800572,486.13670918649103,0.2593910806230722,0.2596648179977318,"Chicago, IL"
11,12,"(1, 2, 0)","(1, 0, 0, 12)",2.2425077893475196,2055.227241080542,2063.8479283105103,0.045863294641074574,3105.2941516108476,2202.5219015225252,1.1298508330746992,1.1178518064366307,"Chicago, IL"
12,3,"(1, 2, 0)","(1, 0, 1, 12)",4.629125054501532,2099.3424475045545,2110.872586403815,0.04258596915452774,1439.7782814513434,1295.170046526541,0.6798212309402074,0.6769895901009969,"Chicago, IL"
12,6,"(1, 2, 0)","(1, 0, 1, 12)",4.629125054501532,2099.3424475045545,2110.872586403815,0.04258596915452774,3221.6245378371177,2757.5304422790505,1.4278772182870234,1.414210566699107,"Chicago, IL"
12,12,"(1, 2, 0)","(1, 0, 1, 12)",4.629125054501532,2099.3424475045545,2110.872586403815,0.04258596915452774,8228.27429149515,6772.4963534102235,3.4418826548360077,3.3576769725443287,"Chicago, IL"
13,3,"(2, 1, 0)","(1, 0, 1, 12)",1.2859336196932003,2150.22586345221,2164.6827730873447,0.30336411965615423,505.5715528717994,449.05761249214993,0.231258549962502,0.23092131867591528,"Chicago, IL"
13,6,"(2, 1, 0)","(1, 0, 1, 12)",1.2859336196932003,2150.22586345221,2164.6827730873447,0.30336411965615423,1311.3085658049645,1076.9701218924165,0.5488838699507173,0.5466728228378196,"Chicago, IL"
13,12,"(2, 1, 0)","(1, 0, 1, 12)",1.2859336196932003,2150.22586345221,2164.6827730873447,0.30336411965615423,3856.4297120811248,3106.012042204585,1.5630231299151063,1.544551248104623,"Chicago, IL"
14,3,"(1, 2, 1)","(0, 0, 0, 12)",0.22614167546437103,2343.539779894764,2352.5756662596673,0.027027219231369293,518.530711490462,422.14609809802886,0.21430928394424922,0.21396402136093481,"Chicago, IL"
14,6,"(1, 2, 1)","(0, 0, 0, 12)",0.22614167546437103,2343.539779894764,2352.5756662596673,0.027027219231369293,1420.0776271126708,1157.156501300279,0.583950689708208,0.5814024395543717,"Chicago, IL"
14,12,"(1, 2, 1)","(0, 0, 0, 12)",0.22614167546437103,2343.539779894764,2352.5756662596673,0.027027219231369293,3284.2432941606503,2754.054784968704,1.3749567480375555,1.3617233428105102,"Chicago, IL"
15,3,"(2, 1, 2)","(0, 0, 0, 12)",0.2315161546914448,2330.9324614448924,2345.9621247792484,0.050546628718213,100.09636082124163,78.13117613190359,0.03932468814328939,0.03933737036557012,"Chicago, IL"
15,6,"(2, 1, 2)","(0, 0, 0, 12)",0.2315161546914448,2330.9324614448924,2345.9621247792484,0.050546628718213,157.45818217707952,133.62918348242238,0.06698758194982696,0.0670187006981546,"Chicago, IL"
15,12,"(2, 1, 2)","(0, 0, 0, 12)",0.2315161546914448,2330.9324614448924,2345.9621247792484,0.050546628718213,1199.2390006819048,825.291784617429,0.4063099404806556,0.40805009514711954,"Chicago, IL"
16,3,"(2, 0, 2)","(1, 0, 0, 12)",0.26682327951380147,2283.2106072664856,2300.910583750532,3.8906837833861615e-06,198.7462899880451,180.67593641121252,0.09040699677810494,0.09035757871002437,"Chicago, IL"
16,6,"(2, 0, 2)","(1, 0, 0, 12)",0.26682327951380147,2283.2106072664856,2300.910583750532,3.8906837833861615e-06,406.2558865124352,312.9349807329757,0.15535496599569174,0.15550582386847567,"Chicago, IL"
16,12,"(2, 0, 2)","(1, 0, 0, 12)",0.26682327951380147,2283.2106072664856,2300.910583750532,3.8906837833861615e-06,2324.1745680554277,1641.4982196344743,0.7975380016092024,0.8038870008959057,"Chicago, IL"
17,3,"(1, 0, 2)","(0, 0, 1, 12)",0.2803717130112824,2571.1091589621005,2585.994802634712,0.9999999999900039,652.8066662267491,547.2077233402428,0.27081981546173806,0.27134187470326204,"Chicago, IL"
17,6,"(1, 0, 2)","(0, 0, 1, 12)",0.2803717130112824,2571.1091589621005,2585.994802634712,0.9999999999900039,1749.9257382547064,1427.516441652663,0.7006920501448353,0.7043889061062302,"Chicago, IL"
17,12,"(1, 0, 2)","(0, 0, 1, 12)",0.2803717130112824,2571.1091589621005,2585.994802634712,0.9999999999900039,5604.640539755585,4445.810421602109,2.1333272561406575,2.1698315131045973,"Chicago, IL"
18,3,"(2, 0, 2)","(1, 0, 0, 12)",0.1623047825887303,2366.250754536062,2384.198803415489,2.077914802209562e-06,315.2487484316319,259.67886865965556,0.12705366297538243,0.12717249147555607,"Chicago, IL"
18,6,"(2, 0, 2)","(1, 0, 0, 12)",0.1623047825887303,2366.250754536062,2384.198803415489,2.077914802209562e-06,1462.6754749055092,1099.3757230174863,0.5310351548862606,0.5335314976578448,"Chicago, IL"
18,12,"(2, 0, 2)","(1, 0, 0, 12)",0.1623047825887303,2366.250754536062,2384.198803415489,2.077914802209562e-06,3859.4696956305343,3135.3084162933446,1.4850986617275341,1.5018946696990625,"Chicago, IL"
19,3,"(2, 0, 2)","(0, 0, 0, 12)",0.20479547365877662,2604.015479125374,2619.4598784284644,3.701190367498986e-06,884.3972397480328,798.8858156928133,0.38496480682274103,0.385872646232124,"Chicago, IL"
19,6,"(2, 0, 2)","(0, 0, 0, 12)",0.20479547365877662,2604.015479125374,2619.4598784284644,3.701190367498986e-06,1703.0120073422622,1508.1687215636387,0.718794485140969,0.7220881725069601,"Chicago, IL"
19,12,"(2, 0, 2)","(0, 0, 0, 12)",0.20479547365877662,2604.015479125374,2619.4598784284644,3.701190367498986e-06,2327.443696526392,2161.3171698037186,1.0176826827295984,1.0236983986006467,"Chicago, IL"
20,3,"(2, 0, 2)","(0, 0, 0, 12)",0.602994725331639,2645.8379462278185,2661.373867304481,7.73473920699836e-06,128.02400936128393,109.1539430009434,0.05171893530402086,0.05171010081197981,"Chicago, IL"
20,6,"(2, 0, 2)","(0, 0, 0, 12)",0.602994725331639,2645.8379462278185,2661.373867304481,7.73473920699836e-06,644.7737810623657,486.244113263417,0.22837962683252758,0.22792833482215544,"Chicago, IL"
20,12,"(2, 0, 2)","(0, 0, 0, 12)",0.602994725331639,2645.8379462278185,2661.373867304481,7.73473920699836e-06,1921.2432212839603,1543.599209207622,0.7167328915981801,0.712795092717769,"Chicago, IL"
21,3,"(1, 0, 0)","(1, 0, 0, 12)",0.7625034444109442,2873.285191509435,2882.558508608295,1.0249822875013398e-05,401.3598413705283,387.3583117849873,0.18176805778318433,0.18194535605854628,"Chicago, IL"
21,6,"(1, 0, 0)","(1, 0, 0, 12)",0.7625034444109442,2873.285191509435,2882.558508608295,1.0249822875013398e-05,324.82970264456355,282.1091305179968,0.13214755207976525,0.13226340670923303,"Chicago, IL"
